depa	ano	culti	precio
QUIN	2018	UVA ISABELA	2838,833333
QUIN	2018	UVA RED GLOBE NACIONAL	4434,833333
QUIN	2018	YUCA ICA	1079,666667
QUIN	2018	ZANAHORIA	1323,916667
QUIN	2019	ACELGA	1112,916667
QUIN	2019	AGUACATE PAPELILLO	3416,125
QUIN	2019	AHUYAMA	761,6666667
QUIN	2019	AJO IMPORTADO	4005,5
QUIN	2019	APIO	974,4166667
QUIN	2019	ARRACACHA BLANCA	1648,166667
QUIN	2019	ARROZ DE PRIMERA	2474,25
QUIN	2019	ARVEJA VERDE EN VAINA	3021,333333
QUIN	2019	ARVEJA VERDE SECA IMPORTADA	2528,333333
QUIN	2019	BANANO CRIOLLO	604,6666667
QUIN	2019	BERENJENA	1935,2
QUIN	2019	BREVA	5519
QUIN	2019	BROCOLI	1964
QUIN	2019	CEBOLLA CABEZONA BLANCA	1421,583333
QUIN	2019	CEBOLLA JUNCA	2161,833333
QUIN	2019	CHOCOLO MAZORCA	751,7083333
QUIN	2019	CILANTRO	2277,25
QUIN	2019	COCO	2501
QUIN	2019	COLIFLOR	2112,833333
QUIN	2019	CURUBA	1733,333333
QUIN	2019	ESPINACA	2493,083333
QUIN	2019	FRESA	5398,333333
QUIN	2019	FRIJOL BOLON	7792,083333
QUIN	2019	FRIJOL CARGAMANTO ROJO	7338,5
QUIN	2019	FRIJOL NIMA CALIMA	6360,916667
QUIN	2019	FRIJOL VERDE EN VAINA	2879,416667
QUIN	2019	GARBANZO IMPORTADO	4653,5
QUIN	2019	GRANADILLA	4185,222222
QUIN	2019	GUANABANA	2346,583333
QUIN	2019	GUAYABA AGRIA	2590,833333
QUIN	2019	GUAYABA PERA	1323,833333
QUIN	2019	HABICHUELA	2046,75
QUIN	2019	LECHUGA BATAVIA	1261,916667
QUIN	2019	LENTEJA IMPORTADA	2958
QUIN	2019	LIMON COMUN	2568,166667
QUIN	2019	LIMON MANDARINO	1182,666667
QUIN	2019	LIMON TAHITI	1844,833333
QUIN	2019	LULO	2725,416667
QUIN	2019	MAIZ AMARILLO TRILLADO	1415,416667
QUIN	2019	MAIZ BLANCO TRILLADO	1358,583333
QUIN	2019	MANDARINA ONECO	1336,375
QUIN	2019	MANGO COMUN	1064
QUIN	2019	MANGO MANZANO	1436,6
QUIN	2019	MANGO REINA	1026,166667
QUIN	2019	MANGO TOMMY	1361,7
QUIN	2019	MANGO YULIMA	1220,1
QUIN	2019	MANZANA ROJA IMPORTADA	5070
QUIN	2019	MANZANA ROYAL GALA IMPORTADA	5154,833333
QUIN	2019	MANZANA VERDE IMPORTADA	5582,25
QUIN	2019	MARACUYA	2431,083333
QUIN	2019	MELON CANTALUP	2538,333333
QUIN	2019	MORA DE CASTILLA	3740,583333
QUIN	2019	NARANJA SWEET	601,5833333
QUIN	2019	NARANJA VALENCIA	615
QUIN	2019	PAPA CAPIRA	1088,875
QUIN	2019	PAPA CRIOLLA LIMPIA	2575,363636
QUIN	2019	PAPA PARDA PASTUSA	1003,416667
QUIN	2019	PAPA SUPREMA	995,3333333
QUIN	2019	PAPAYA MARADOL	1247
QUIN	2019	PATILLA	890,25
QUIN	2019	PEPINO COHOMBRO	1154,75
QUIN	2019	PERA IMPORTADA	4714,916667
QUIN	2019	PEREJIL	4570,714286
QUIN	2019	PIMENTON	2136,583333
QUIN	2019	PINA GOLD	1337,833333
QUIN	2019	PLATANO DOMINICO HARTON VERDE	862,5833333
QUIN	2019	PLATANO GUINEO	782,25
QUIN	2019	PLATANO HARTON MADURO	994,1666667
QUIN	2019	PLATANO HARTON VERDE	1156,208333
QUIN	2019	RABANO ROJO	2012
QUIN	2019	REMOLACHA	814,6666667
QUIN	2019	REPOLLO BLANCO	595,3333333
QUIN	2019	TOMATE CHONTO	1704,583333
QUIN	2019	TOMATE DE ARBOL	1946,916667
QUIN	2019	TOMATE RINON	2586,25
QUIN	2019	UVA ISABELA	2930,416667
QUIN	2019	UVA RED GLOBE NACIONAL	4008,916667
QUIN	2019	YUCA ICA	1364,25
QUIN	2019	ZANAHORIA	1176,166667
QUIN	2020	ACELGA	1261,75
QUIN	2020	AGUACATE PAPELILLO	3656,375
QUIN	2020	AHUYAMA	760,9166667
QUIN	2020	APIO	992
QUIN	2020	ARRACACHA BLANCA	1671,166667
QUIN	2020	ARROZ DE PRIMERA	3357,75
QUIN	2020	ARVEJA VERDE EN VAINA	3276,7
QUIN	2020	ARVEJA VERDE SECA IMPORTADA	2446
QUIN	2020	BANANO CRIOLLO	1010,5
QUIN	2020	BREVA	4857
QUIN	2020	BROCOLI	2334,416667
QUIN	2020	CEBOLLA CABEZONA BLANCA	1486,25
QUIN	2020	CEBOLLA JUNCA	2025,25
QUIN	2020	CHOCOLO MAZORCA	827,5833333
QUIN	2020	CILANTRO	2837,083333
QUIN	2020	COCO	2736,833333
QUIN	2020	COLIFLOR	2325,5
QUIN	2020	CURUBA	1824,333333
QUIN	2020	ESPINACA	3120,916667
QUIN	2020	FRESA	5821,5
QUIN	2020	FRIJOL BOLON	7287,25
QUIN	2020	FRIJOL CARGAMANTO ROJO	7047,666667
QUIN	2020	FRIJOL NIMA CALIMA	6035,75
QUIN	2020	FRIJOL VERDE EN VAINA	2635,666667
QUIN	2020	GARBANZO IMPORTADO	4684,166667
QUIN	2020	GRANADILLA	4239,454545
QUIN	2020	GUANABANA	2166,583333
QUIN	2020	GUAYABA AGRIA	2621,833333
QUIN	2020	GUAYABA PERA	1155,25
QUIN	2020	HABICHUELA	2136
QUIN	2020	LECHUGA BATAVIA	1339,166667
QUIN	2020	LENTEJA IMPORTADA	3416,25
QUIN	2020	LIMON COMUN	2682,25
QUIN	2020	LIMON MANDARINO	1190,041667
QUIN	2020	LIMON TAHITI	1851,416667
QUIN	2020	LULO	2500
QUIN	2020	MAIZ AMARILLO TRILLADO	1428,083333
QUIN	2020	MAIZ BLANCO TRILLADO	1399,833333
QUIN	2020	MANDARINA ONECO	1518,625
QUIN	2020	MANGO MANZANO	1533,545455
QUIN	2020	MANGO REINA	923,375
QUIN	2020	MANGO TOMMY	1489,444444
QUIN	2020	MANGO YULIMA	1249,363636
QUIN	2020	MANZANA ROJA IMPORTADA	5920,833333
QUIN	2020	MANZANA ROYAL GALA IMPORTADA	5952,5
QUIN	2020	MANZANA VERDE IMPORTADA	6477,666667
QUIN	2020	MARACUYA	2310,75
QUIN	2020	MELON CANTALUP	2722,833333
QUIN	2020	MORA DE CASTILLA	3749,833333
QUIN	2020	NARANJA SWEET	733,375
QUIN	2020	PAPA CRIOLLA LIMPIA	1710,25
QUIN	2020	PAPA PARDA PASTUSA	765,1666667
QUIN	2020	PAPA SUPREMA	766,25
QUIN	2020	PAPAYA MARADOL	1047
QUIN	2020	PATILLA	872,6666667
QUIN	2020	PEPINO COHOMBRO	1095,666667
QUIN	2020	PERA IMPORTADA	5667
QUIN	2020	PIMENTON	2260,833333
QUIN	2020	PINA GOLD	1678,416667
QUIN	2020	PLATANO DOMINICO HARTON VERDE	747,75
QUIN	2020	PLATANO HARTON MADURO	817
QUIN	2020	PLATANO HARTON VERDE	1028,041667
QUIN	2020	RABANO ROJO	2253,333333
QUIN	2020	REMOLACHA	1478
QUIN	2020	REPOLLO BLANCO	582,9166667
QUIN	2020	TOMATE CHONTO	1719,916667
QUIN	2020	TOMATE DE ARBOL	2092
QUIN	2020	TOMATE RINON	2751,833333
QUIN	2020	UVA ISABELA	3135,583333
QUIN	2020	UVA RED GLOBE NACIONAL	4237,916667
QUIN	2020	YUCA ICA	804,75
QUIN	2020	ZANAHORIA	1486,5
QUIN	2021	ACELGA	1315,083333
QUIN	2021	AGUACATE PAPELILLO	3862,913043
QUIN	2021	AHUYAMA	802,9166667
QUIN	2021	APIO	1132,666667
QUIN	2021	ARRACACHA BLANCA	1154,333333
QUIN	2021	ARROZ DE PRIMERA	2933,083333
QUIN	2021	ARVEJA VERDE EN VAINA	3858,375
QUIN	2021	ARVEJA VERDE SECA IMPORTADA	3153
QUIN	2021	BANANO CRIOLLO	893,2083333
QUIN	2021	BREVA	4704,777778
QUIN	2021	BROCOLI	1962,416667
QUIN	2021	CEBOLLA CABEZONA BLANCA	1355,5
QUIN	2021	CEBOLLA JUNCA	1824,916667
QUIN	2021	CHOCOLO MAZORCA	819,5
QUIN	2021	CILANTRO	3069,636364
QUIN	2021	COCO	3161,416667
QUIN	2021	COLIFLOR	2143,5
QUIN	2021	CURUBA	1950,916667
QUIN	2021	ESPINACA	3135,9
QUIN	2021	FRESA	7024,083333
QUIN	2021	FRIJOL BOLON	7847,25
QUIN	2021	FRIJOL CARGAMANTO ROJO	7703,5
QUIN	2021	FRIJOL NIMA CALIMA	6473,166667
QUIN	2021	FRIJOL VERDE EN VAINA	3280
QUIN	2021	GARBANZO IMPORTADO	5197,25
QUIN	2021	GRANADILLA	4832,777778
QUIN	2021	GUANABANA	2781,083333
QUIN	2021	GUAYABA AGRIA	3033,083333
QUIN	2021	GUAYABA PERA	1181,5
QUIN	2021	HABICHUELA	2347,833333
QUIN	2021	LECHUGA BATAVIA	1442,333333
QUIN	2021	LENTEJA IMPORTADA	4377,166667
QUIN	2021	LIMON COMUN	2780,25
QUIN	2021	LIMON MANDARINO	1229,291667
QUIN	2021	LIMON TAHITI	2083,166667
QUIN	2021	LULO	3159,333333
QUIN	2021	MAIZ AMARILLO TRILLADO	1835,25
QUIN	2021	MAIZ BLANCO TRILLADO	1830,416667
QUIN	2021	MANDARINA ONECO	1468,958333
QUIN	2021	MANGO MANZANO	1585,545455
QUIN	2021	MANGO REINA	1076,333333
QUIN	2021	MANGO TOMMY	1580,3
QUIN	2021	MANGO YULIMA	1414,454545
QUIN	2021	MANZANA ROJA IMPORTADA	6252,727273
QUIN	2021	MANZANA ROYAL GALA IMPORTADA	6330,090909
QUIN	2021	MANZANA VERDE IMPORTADA	6777,7
QUIN	2021	MARACUYA	2439,083333
QUIN	2021	MELON CANTALUP	2583,333333
QUIN	2021	MORA DE CASTILLA	4280,75
QUIN	2021	NARANJA SWEET	812,5833333
QUIN	2021	PAPA CRIOLLA LIMPIA	2534,333333
QUIN	2021	PAPA PARDA PASTUSA	1221,083333
QUIN	2021	PAPA SUPREMA	1221,166667
QUIN	2021	PAPAYA MARADOL	1077,666667
QUIN	2021	PATILLA	1078,166667
QUIN	2021	PEPINO COHOMBRO	1281,916667
QUIN	2021	PERA IMPORTADA	6232,166667
QUIN	2021	PEREJIL	5071
QUIN	2021	PIMENTON	2358,25
QUIN	2021	PINA GOLD	1594,25
QUIN	2021	PLATANO DOMINICO HARTON VERDE	669,5
QUIN	2021	PLATANO HARTON MADURO	697,0833333
QUIN	2021	PLATANO HARTON VERDE	817,4166667
QUIN	2021	RABANO ROJO	2396,416667
QUIN	2021	REMOLACHA	1440,833333
QUIN	2021	REPOLLO BLANCO	862,0833333
QUIN	2021	TOMATE CHONTO	1923,916667
QUIN	2021	TOMATE DE ARBOL	2519,916667
QUIN	2021	TOMATE RINON	2941,75
QUIN	2021	UVA ISABELA	3341,166667
QUIN	2021	UVA RED GLOBE NACIONAL	5410,5
QUIN	2021	YUCA ICA	971,3617021
QUIN	2021	ZANAHORIA	1630,75
QUIN	2022	ACELGA	1379,666667
QUIN	2022	AGUACATE PAPELILLO	4770,142857
QUIN	2022	AHUYAMA	1186,25
QUIN	2022	APIO	1079,833333
QUIN	2022	ARRACACHA BLANCA	2246
QUIN	2022	ARROZ DE PRIMERA	3489,5
QUIN	2022	ARVEJA VERDE EN VAINA	4339,75
QUIN	2022	ARVEJA VERDE SECA IMPORTADA	4394,75
QUIN	2022	BANANO CRIOLLO	1096,52381
QUIN	2022	BREVA	7496,5
QUIN	2022	BROCOLI	2180,916667
QUIN	2022	CEBOLLA CABEZONA BLANCA	2448,833333
QUIN	2022	CEBOLLA JUNCA	1953,916667
QUIN	2022	CHOCOLO MAZORCA	1015,391304
QUIN	2022	CILANTRO	2650,5
QUIN	2022	COCO	3218,333333
QUIN	2022	COLIFLOR	2353,75
QUIN	2022	CURUBA	2294,75
QUIN	2022	ESPINACA	2817,5
QUIN	2022	FRIJOL BOLON	9537
QUIN	2022	FRIJOL CARGAMANTO ROJO	9537
QUIN	2022	FRIJOL NIMA CALIMA	8660,166667
QUIN	2022	FRIJOL VERDE EN VAINA	4293,888889
QUIN	2022	GARBANZO IMPORTADO	7817,5
QUIN	2022	GRANADILLA	5616,083333
QUIN	2022	GUANABANA	3654,666667
QUIN	2022	GUAYABA AGRIA	3080,666667
QUIN	2022	GUAYABA PERA	1551,916667
QUIN	2022	HABICHUELA	3243,25
QUIN	2022	LECHUGA BATAVIA	1601,916667
QUIN	2022	LENTEJA IMPORTADA	6995,166667
QUIN	2022	LIMON COMUN	4013,166667
QUIN	2022	LIMON MANDARINO	2139,583333
QUIN	2022	LIMON TAHITI	2918,083333
QUIN	2022	LULO	4100,5
QUIN	2022	MAIZ AMARILLO TRILLADO	2459,5
QUIN	2022	MAIZ BLANCO TRILLADO	2699,083333
QUIN	2022	MANDARINA ONECO	2509,208333
QUIN	2022	MANGO MANZANO	2175,777778
QUIN	2022	MANGO REINA	1639,2
QUIN	2022	MANGO TOMMY	2309,75
QUIN	2022	MANGO YULIMA	1766,25
QUIN	2022	MANZANA ROJA IMPORTADA	6814,636364
QUIN	2022	MANZANA ROYAL GALA IMPORTADA	6599,916667
QUIN	2022	MANZANA VERDE IMPORTADA	6944
QUIN	2022	MARACUYA	3044,416667
QUIN	2022	MELON CANTALUP	3326,583333
QUIN	2022	MORA DE CASTILLA	5380,75
QUIN	2022	NARANJA SWEET	1275,869565
QUIN	2022	PAPA CRIOLLA LIMPIA	2521,416667
QUIN	2022	PAPA PARDA PASTUSA	1834,5
QUIN	2022	PAPA SUPREMA	1834,5
QUIN	2022	PAPAYA MARADOL	1700,666667
QUIN	2022	PATILLA	1621,583333
QUIN	2022	PEPINO COHOMBRO	1438
QUIN	2022	PERA IMPORTADA	6379,5
QUIN	2022	PIMENTON	2874,75
QUIN	2022	PINA GOLD	1720,083333
QUIN	2022	PLATANO DOMINICO HARTON VERDE	1491,083333
QUIN	2022	PLATANO HARTON MADURO	1510,25
QUIN	2022	PLATANO HARTON VERDE	1615,363636
QUIN	2022	RABANO ROJO	2714,083333
QUIN	2022	REMOLACHA	1990,166667
QUIN	2022	REPOLLO BLANCO	988,1666667
QUIN	2022	TOMATE CHONTO	2455,5
QUIN	2022	TOMATE DE ARBOL	2985,416667
QUIN	2022	TOMATE RINON	3888
QUIN	2022	UVA ISABELA	3913
QUIN	2022	UVA RED GLOBE NACIONAL	6313,6
QUIN	2022	YUCA ICA	2688,272727
QUIN	2022	ZANAHORIA	1771,583333
QUIN	2023	ACELGA	1383,583333
QUIN	2023	AGUACATE PAPELILLO	5142
QUIN	2023	AHUYAMA	1204,583333
QUIN	2023	APIO	982,75
QUIN	2023	ARRACACHA BLANCA	2966,5
QUIN	2023	ARROZ DE PRIMERA	4864,416667
QUIN	2023	ARVEJA VERDE EN VAINA	4490,333333
QUIN	2023	ARVEJA VERDE SECA IMPORTADA	4880,333333
QUIN	2023	BANANO CRIOLLO	1247,191489
QUIN	2023	BREVA	6893
QUIN	2023	BROCOLI	2012,25
QUIN	2023	CEBOLLA CABEZONA BLANCA	2425,666667
QUIN	2023	CEBOLLA JUNCA	2229,166667
QUIN	2023	CHOCOLO MAZORCA	964,2727273
QUIN	2023	CILANTRO	3138,166667
QUIN	2023	COCO	3788,583333
QUIN	2023	COLIFLOR	2476,5
QUIN	2023	CURUBA	2909,25
QUIN	2023	ESPINACA	3170,833333
QUIN	2023	FRIJOL VERDE EN VAINA	4467
QUIN	2023	GARBANZO IMPORTADO	8733,416667
QUIN	2023	GRANADILLA	6222
QUIN	2023	GUANABANA	3933,166667
QUIN	2023	GUAYABA AGRIA	3035,75
QUIN	2023	GUAYABA PERA	2177,5
QUIN	2023	HABICHUELA	3216,5
QUIN	2023	LECHUGA BATAVIA	1769,416667
QUIN	2023	LENTEJA IMPORTADA	7396,583333
QUIN	2023	LIMON COMUN	4366,75
QUIN	2023	LIMON MANDARINO	1898,87234
QUIN	2023	LIMON TAHITI	2991,583333
QUIN	2023	LULO	3835,75
QUIN	2023	MAIZ AMARILLO TRILLADO	2566,5
QUIN	2023	MAIZ BLANCO TRILLADO	2744,166667
QUIN	2023	MANDARINA ONECO	2350,833333
QUIN	2023	MANGO MANZANO	1609,2
QUIN	2023	MANGO REINA	1442,428571
QUIN	2023	MANGO TOMMY	1563,285714
QUIN	2023	MANGO YULIMA	1270
QUIN	2023	MANZANA ROJA IMPORTADA	7486,8
QUIN	2023	MANZANA ROYAL GALA IMPORTADA	7515,375
QUIN	2023	MANZANA VERDE IMPORTADA	7763,8
QUIN	2023	MARACUYA	2890,75
QUIN	2023	MELON CANTALUP	3560,833333
QUIN	2023	MORA DE CASTILLA	5463,75
QUIN	2023	NARANJA SWEET	1232,361702
QUIN	2023	PAPA CRIOLLA LIMPIA	2807,75
QUIN	2023	PAPA PARDA PASTUSA	1619,272727
QUIN	2023	PAPA SUPREMA	1619,272727
QUIN	2023	PAPAYA MARADOL	1649,916667
QUIN	2023	PATILLA	1748,666667
QUIN	2023	PEPINO COHOMBRO	2486,666667
QUIN	2023	PERA IMPORTADA	7391,25
QUIN	2023	PIMENTON	3237,181818
QUIN	2023	PINA GOLD	2695
QUIN	2023	PLATANO DOMINICO HARTON VERDE	2157,916667
QUIN	2023	PLATANO HARTON MADURO	2159,083333
QUIN	2023	PLATANO HARTON VERDE	2371,375
QUIN	2023	RABANO ROJO	2671,333333
QUIN	2023	REMOLACHA	2310,416667
QUIN	2023	REPOLLO BLANCO	1080,666667
QUIN	2023	TOMATE CHONTO	2612,416667
QUIN	2023	TOMATE DE ARBOL	3009,75
QUIN	2023	TOMATE RINON	4540,375
QUIN	2023	UVA ISABELA	4431
QUIN	2023	UVA RED GLOBE NACIONAL	7367,333333
QUIN	2023	YUCA ICA	1741,833333
QUIN	2023	ZANAHORIA	1832,583333
RISA	2013	AGUACATE PAPELILLO	2664,88
RISA	2013	AHUYAMA	631,4583333
RISA	2013	AJO	3596,391304
RISA	2013	AJO IMPORTADO	3476,809524
RISA	2013	APIO	991,875
RISA	2013	ARRACACHA BLANCA	1200,041667
RISA	2013	ARROZ DE PRIMERA	2300,916667
RISA	2013	ARROZ DE SEGUNDA	2112,75
RISA	2013	ARVEJA VERDE EN VAINA	2181,625
RISA	2013	ARVEJA VERDE SECA IMPORTADA	2272,166667
RISA	2013	BANANO CRIOLLO	485,6388889
RISA	2013	CEBOLLA CABEZONA BLANCA	813,625
RISA	2013	CEBOLLA JUNCA	640,9166667
RISA	2013	CHOCOLO MAZORCA	551,75
RISA	2013	CILANTRO	1396,416667
RISA	2013	COCO	1634,25
RISA	2013	COLIFLOR	1511,25
RISA	2013	CURUBA	1399,583333
RISA	2013	FRESA	3106,75
RISA	2013	FRIJOL CARGAMANTO ROJO	4314,833333
RISA	2013	FRIJOL RADICAL	3525
RISA	2013	FRIJOL URIBE ROSADO	3159,083333
RISA	2013	FRIJOL VERDE EN VAINA	1596,666667
RISA	2013	GARBANZO IMPORTADO	2901,75
RISA	2013	GRANADILLA	2233,125
RISA	2013	GUANABANA	2111,458333
RISA	2013	GUAYABA AGRIA	1848,666667
RISA	2013	GUAYABA MANZANA	1236,391304
RISA	2013	GUAYABA PERA	1001,125
RISA	2013	HABICHUELA	1236,5
RISA	2013	LECHUGA BATAVIA	1217,5
RISA	2013	LENTEJA IMPORTADA	1763,583333
RISA	2013	LIMON COMUN	1256,526316
RISA	2013	LIMON MANDARINO	806,5909091
RISA	2013	LIMON TAHITI	909,0416667
RISA	2013	LULO	1958,25
RISA	2013	MAIZ AMARILLO TRILLADO	1054,25
RISA	2013	MAIZ BLANCO TRILLADO	1199,916667
RISA	2013	MANDARINA ONECO	1310,875
RISA	2013	MANGO COMUN	973,5
RISA	2013	MANGO MANZANO	1290,708333
RISA	2013	MANGO REINA	1039,105263
RISA	2013	MANGO TOMMY	1481,958333
RISA	2013	MANZANA ROJA IMPORTADA	3306,041667
RISA	2013	MANZANA ROYAL GALA IMPORTADA	3307,375
RISA	2013	MANZANA VERDE IMPORTADA	3572,041667
RISA	2013	MARACUYA	1556,75
RISA	2013	MELON CANTALUP	1476,916667
RISA	2013	MORA DE CASTILLA	1906,583333
RISA	2013	NARANJA SWEET	551,75
RISA	2013	NARANJA VALENCIA	505,75
RISA	2013	PAPA CAPIRA	532,9565217
RISA	2013	PAPA CRIOLLA LIMPIA	1415,458333
RISA	2013	PAPA NEVADA	1195,25
RISA	2013	PAPA PARDA PASTUSA	493,9565217
RISA	2013	PAPA R-12 ROJA	578,9090909
RISA	2013	PAPA RUBI	533,125
RISA	2013	PAPA UNICA	474,7083333
RISA	2013	PAPAYA MARADOL	998,0416667
RISA	2013	PEPINO COHOMBRO	828,9583333
RISA	2013	PERA IMPORTADA	3169,916667
RISA	2013	PIMENTON	1448
RISA	2013	PINA GOLD	1312,458333
RISA	2013	PINA MANZANA	989,9583333
RISA	2013	PLATANO DOMINICO HARTON MADURO	656,4583333
RISA	2013	PLATANO DOMINICO HARTON VERDE	525,0277778
RISA	2013	PLATANO GUINEO	454
RISA	2013	PLATANO HARTON MADURO	524,5588235
RISA	2013	PLATANO HARTON VERDE	533,0833333
RISA	2013	REPOLLO BLANCO	517,5833333
RISA	2013	TANGELO	1351,041667
RISA	2013	TOMATE CHONTO	1384,208333
RISA	2013	TOMATE DE ARBOL	1466,333333
RISA	2013	TOMATE RINON	2131,166667
RISA	2013	UVA RED GLOBE NACIONAL	3226,333333
RISA	2013	UVA ROJA	5923,208333
RISA	2013	YUCA ICA	804,7083333
RISA	2013	ZANAHORIA	693,1
RISA	2013	ZANAHORIA BOGOTANA	882,2916667
RISA	2014	AGUACATE PAPELILLO	2859,538462
RISA	2014	AHUYAMA	726,7083333
RISA	2014	AJO	3161,833333
RISA	2014	AJO IMPORTADO	2957,125
RISA	2014	APIO	1051,875
RISA	2014	ARRACACHA BLANCA	855,9166667
RISA	2014	ARROZ DE PRIMERA	2222,75
RISA	2014	ARROZ DE SEGUNDA	2150,5
RISA	2014	ARVEJA VERDE EN VAINA	2219,916667
RISA	2014	ARVEJA VERDE SECA IMPORTADA	1819,666667
RISA	2014	BANANO CRIOLLO	492,1666667
RISA	2014	CEBOLLA CABEZONA BLANCA	1158,75
RISA	2014	CEBOLLA JUNCA	851,0833333
RISA	2014	CILANTRO	1471,125
RISA	2014	COCO	1678,25
RISA	2014	COLIFLOR	1697,083333
RISA	2014	CURUBA	1429,15
RISA	2014	FRESA	3161,083333
RISA	2014	FRIJOL BOLON	4491,333333
RISA	2014	FRIJOL CARGAMANTO ROJO	3641,416667
RISA	2014	FRIJOL RADICAL	2852,833333
RISA	2014	FRIJOL URIBE ROSADO	2800
RISA	2014	FRIJOL VERDE EN VAINA	1902,166667
RISA	2014	GARBANZO IMPORTADO	2843,25
RISA	2014	GRANADILLA	2330,291667
RISA	2014	GUANABANA	2248,25
RISA	2014	GUAYABA AGRIA	1970,666667
RISA	2014	GUAYABA MANZANA	1342,833333
RISA	2014	GUAYABA PERA	1092,583333
RISA	2014	HABICHUELA	1414,25
RISA	2014	KIWI	5434,166667
RISA	2014	LECHUGA BATAVIA	1215,625
RISA	2014	LENTEJA IMPORTADA	2082,916667
RISA	2014	LIMON COMUN	1406,583333
RISA	2014	LIMON MANDARINO	948,9473684
RISA	2014	LIMON TAHITI	1208,222222
RISA	2014	LULO	2492,083333
RISA	2014	MAIZ AMARILLO TRILLADO	1020
RISA	2014	MAIZ BLANCO TRILLADO	1141,083333
RISA	2014	MANDARINA ONECO	1570,444444
RISA	2014	MANGO COMUN	983,8333333
RISA	2014	MANGO MANZANO	1334,875
RISA	2014	MANGO REINA	1066,166667
RISA	2014	MANGO TOMMY	1511,333333
RISA	2014	MANZANA ROJA IMPORTADA	3382,458333
RISA	2014	MANZANA ROYAL GALA IMPORTADA	3365,125
RISA	2014	MANZANA VERDE IMPORTADA	3497,666667
RISA	2014	MARACUYA	1845,75
RISA	2014	MELON CANTALUP	1636,875
RISA	2014	MORA DE CASTILLA	2355,458333
RISA	2014	NARANJA SWEET	779,6842105
RISA	2014	NARANJA VALENCIA	602,8947368
RISA	2014	PAPA CAPIRA	823,5
RISA	2014	PAPA CRIOLLA LIMPIA	1513,041667
RISA	2014	PAPA NEVADA	1483,416667
RISA	2014	PAPA PARDA PASTUSA	761,75
RISA	2014	PAPA R-12 ROJA	757
RISA	2014	PAPA RUBI	813,2916667
RISA	2014	PAPA UNICA	734,0833333
RISA	2014	PAPAYA MARADOL	1377,458333
RISA	2014	PEPINO COHOMBRO	962,4166667
RISA	2014	PERA IMPORTADA	3330,041667
RISA	2014	PIMENTON	1487,041667
RISA	2014	PINA GOLD	1297,333333
RISA	2014	PINA MANZANA	1022,541667
RISA	2014	PLATANO DOMINICO HARTON MADURO	576,2758621
RISA	2014	PLATANO DOMINICO HARTON VERDE	515,1666667
RISA	2014	PLATANO GUINEO	439,5833333
RISA	2014	PLATANO HARTON MADURO	519,4411765
RISA	2014	PLATANO HARTON VERDE	523,6944444
RISA	2014	REPOLLO BLANCO	588,7916667
RISA	2014	REPOLLO BLANCO BOGOTANO	1398
RISA	2014	TANGELO	1571,625
RISA	2014	TOMATE CHONTO	1437,458333
RISA	2014	TOMATE DE ARBOL	1835,333333
RISA	2014	TOMATE RINON	2111,583333
RISA	2014	TOMATE RINON VALLUNO	1947,75
RISA	2014	UVA RED GLOBE NACIONAL	3686,666667
RISA	2014	UVA ROJA	5990,458333
RISA	2014	YUCA ICA	582,1666667
RISA	2014	ZANAHORIA	921,3
RISA	2014	ZANAHORIA BOGOTANA	993,9583333
RISA	2015	AGUACATE PAPELILLO	2576,190476
RISA	2015	AHUYAMA	873
RISA	2015	AJO	3914,6
RISA	2015	AJO IMPORTADO	4230,2
RISA	2015	APIO	1451,25
RISA	2015	ARRACACHA BLANCA	1682,5
RISA	2015	ARROZ DE PRIMERA	2940,666667
RISA	2015	ARROZ DE SEGUNDA	2755,083333
RISA	2015	ARVEJA VERDE EN VAINA	2617,958333
RISA	2015	ARVEJA VERDE SECA IMPORTADA	1834,083333
RISA	2015	BANANO CRIOLLO	643,7692308
RISA	2015	CEBOLLA CABEZONA BLANCA	1330,541667
RISA	2015	CEBOLLA JUNCA	908,6923077
RISA	2015	CILANTRO	1480,083333
RISA	2015	COCO	1757,541667
RISA	2015	COLIFLOR	1986,416667
RISA	2015	CURUBA	1406,458333
RISA	2015	FRESA	3309,583333
RISA	2015	FRIJOL BOLON	7457,666667
RISA	2015	FRIJOL CARGAMANTO ROJO	7251,75
RISA	2015	FRIJOL RADICAL	4125,666667
RISA	2015	FRIJOL URIBE ROSADO	5464,75
RISA	2015	FRIJOL VERDE EN VAINA	2477,708333
RISA	2015	GARBANZO IMPORTADO	2900,666667
RISA	2015	GRANADILLA	2300,666667
RISA	2015	GUANABANA	2241,791667
RISA	2015	GUAYABA AGRIA	1938,833333
RISA	2015	GUAYABA PERA	1112,875
RISA	2015	HABICHUELA	1491,541667
RISA	2015	KIWI	5180,434783
RISA	2015	LECHUGA BATAVIA	1342,666667
RISA	2015	LENTEJA IMPORTADA	3084,666667
RISA	2015	LIMON COMUN	1325,833333
RISA	2015	LIMON MANDARINO	853,5
RISA	2015	LIMON TAHITI	1086,333333
RISA	2015	LULO	1984,916667
RISA	2015	MAIZ AMARILLO TRILLADO	1286
RISA	2015	MAIZ BLANCO TRILLADO	1355,416667
RISA	2015	MANDARINA ONECO	1387
RISA	2015	MANGO COMUN	1035,166667
RISA	2015	MANGO MANZANO	1400,083333
RISA	2015	MANGO REINA	1164,1
RISA	2015	MANGO TOMMY	1619,875
