depa	ano	culti	ar.semb	ar.cose	produ	rendi
QUIN	2014	BANANO	87,83333333	73,83333333	816,1666667	11,66666667
QUIN	2014	BROCOLI	3	3	71	25,2
QUIN	2014	CEBOLLA DE BULBO	1,333333333	1	27,33333333	21,66666667
QUIN	2014	CEBOLLA DE RAMA	2	2	17	8,5
QUIN	2014	CHOLUPA	4	3	26	8,5
QUIN	2014	CILANTRO	2	2	20,5	13,5
QUIN	2014	CITRICOS	39	37,75	487,5	15,375
QUIN	2014	COLIFLOR	1	0	1	20
QUIN	2014	FRESA	2	2	13	6,5
QUIN	2014	FRIJOL	16,88888889	16,77777778	19,05555556	1,007777778
QUIN	2014	GRANADILLA	7,666666667	7,666666667	63	8,333333333
QUIN	2014	GUANABANA	1,5	1,5	2,5	1,3
QUIN	2014	GUAYABA	14	10,5	84	8
QUIN	2014	HABICHUELA	4,666666667	4,5	7,5	1,85
QUIN	2014	HORTALIZAS VARIAS	3	2,666666667	10,66666667	3,566666667
QUIN	2014	LECHUGA	3,666666667	3,666666667	16,66666667	3,466666667
QUIN	2014	LULO	24,125	18,5	134,5	8,48125
QUIN	2014	MACADAMIA	12	12	30	2,166666667
QUIN	2014	MAIZ	28,55	23,1	36	1,621
QUIN	2014	MARACUYA	46,33333333	37,66666667	462	13,86666667
QUIN	2014	MORA	24,4	22,4	103,4	4,4
QUIN	2014	PAPA	1,5	1,5	12	9
QUIN	2014	PAPAYA	24,5	22,5	340	15
QUIN	2014	PEPINO COHOMBRO	4	3,5	37,5	12,5
QUIN	2014	PIMENTON	6	5,6	62,2	10,78
QUIN	2014	REPOLLO	1	0,666666667	2,333333333	4
QUIN	2014	TOMATE	10,46666667	10,26666667	134,4	16,4
QUIN	2014	TOMATE DE ARBOL	13,33333333	11,66666667	78,66666667	7,833333333
QUIN	2014	YACON	1	1	12	12
QUIN	2014	YUCA	65,45454545	62,45454545	796,3636364	12,23909091
QUIN	2014	ZANAHORIA	1	1	13	25
QUIN	2015	ACELGA	1	1	8	16,8
QUIN	2015	AGUACATE	30	30	199,5	6,7975
QUIN	2015	AHUYAMA	10,33333333	9,833333333	124,5	13,33333333
QUIN	2015	ARVEJA	10	10	15,5	1,555
QUIN	2015	BANANO	76	70,5	701,5	11,03
QUIN	2015	BROCOLI	3	3	65	21,6
QUIN	2015	CEBOLLA DE BULBO	4	4	48	12
QUIN	2015	CEBOLLA DE RAMA	3	2,5	12,5	5
QUIN	2015	CHOLUPA	4	4	34	8,5
QUIN	2015	CILANTRO	1	1	4	5
QUIN	2015	CITRICOS	16,5	15,5	228	13,5
QUIN	2015	FRESA	2	1,5	15	11,825
QUIN	2015	FRIJOL	9,238095238	9,19047619	10,95238095	1,204761905
QUIN	2015	GRANADILLA	15	15	128	6,83
QUIN	2015	GUAYABA	7,333333333	6,333333333	106	12,5
QUIN	2015	HABICHUELA	5,4	5,4	8,4	1,6
QUIN	2015	HORTALIZAS VARIAS	2	2	11	5,5
QUIN	2015	LECHUGA	6,5	6,5	73,75	11,125
QUIN	2015	LULO	19,5	15,83333333	71,66666667	5,668333333
QUIN	2015	MACADAMIA	13	13	27,33333333	2,166666667
QUIN	2015	MAIZ	25,31818182	24,54545455	54,27272727	1,685909091
QUIN	2015	MARACUYA	36	11,5	250	20
QUIN	2015	MORA	19,6	19,2	68,4	3,606
QUIN	2015	PAPA	1	1	6	6
QUIN	2015	PAPAYA	22,5	22	400,25	17,6125
QUIN	2015	PIMENTON	4,571428571	4,571428571	38,14285714	7,685714286
QUIN	2015	SACHA INCHI	2	1	5	4,8
QUIN	2015	SOYA	1	1	2,5	2,6
QUIN	2015	TOMATE	8,384615385	7,538461538	117,4615385	16,49
QUIN	2015	TOMATE DE ARBOL	16,5	16,5	108	6,75
QUIN	2015	YACON	8	8	90	12
QUIN	2015	YUCA	50	49,3	696,7	12,5
QUIN	2016	AGUACATE	33	22	164,25	7,5
QUIN	2016	AHUYAMA	9	9	202	22,45
QUIN	2016	ARVEJA	6,5	6	11,5	2
QUIN	2016	BANANO	36	24	303,5	12,67
QUIN	2016	BROCOLI	3	3	65	21,6
QUIN	2016	CEBOLLA DE RAMA	3	3	49,5	18,85
QUIN	2016	CILANTRO	3	3	17	5,5
QUIN	2016	CITRICOS	17	15,5	228	13,5
QUIN	2016	FRESA	2	2	3	2
QUIN	2016	FRIJOL	9,909090909	9,909090909	14,09090909	1,545
QUIN	2016	GRANADILLA	20,66666667	6,666666667	53,66666667	9,553333333
QUIN	2016	GUANABANA	1	1	12,5	9
QUIN	2016	GUAYABA	16	16	56	3,52
QUIN	2016	HABICHUELA	3,5	3,5	10,5	3
QUIN	2016	HORTALIZAS VARIAS	3	3	15	5,5
QUIN	2016	LECHUGA	6,75	6,75	74	11,76
QUIN	2016	LULO	17	15,2	88	5,378
QUIN	2016	MACADAMIA	10	10	28,5	2,8925
QUIN	2016	MAIZ	64,2173913	64,2173913	156,3913043	2,219565217
QUIN	2016	MARACUYA	35	25,5	619	20,165
QUIN	2016	MORA	12	10,4	62	4,79
QUIN	2016	PAPAYA	38,33333333	32,33333333	542	16,35333333
QUIN	2016	PEPINO COHOMBRO	1	1	43,5	36
QUIN	2016	PIMENTON	5,8	5,6	96	15,672
QUIN	2016	TOMATE	6,363636364	6,363636364	129,8181818	22,09727273
QUIN	2016	TOMATE DE ARBOL	15	2	14,5	6,575
QUIN	2016	YUCA	41,88888889	39,88888889	705,5555556	14,54888889
QUIN	2017	AGUACATE	47,5	23,25	187,5	8,02
QUIN	2017	AHUYAMA	4,833333333	4,666666667	52,66666667	13,305
QUIN	2017	ARRACACHA	1	1	2	2
QUIN	2017	ARVEJA	3,333333333	3	3	1,243333333
QUIN	2017	BANANO	79	52	604,3333333	11,66333333
QUIN	2017	CEBOLLA DE RAMA	2	2	16	8
QUIN	2017	CHONTADURO	3	3	24	8
QUIN	2017	CITRICOS	2	2	33	16
QUIN	2017	FRESA	1	1	8	16
QUIN	2017	FRIJOL	10,52380952	8,666666667	12,52380952	1,277619048
QUIN	2017	GRANADILLA	10	9	64,5	8,425
QUIN	2017	GUANABANA	1	1	16	8,5
QUIN	2017	GUAYABA	48	45	308,5	12
QUIN	2017	GULUPA	7,5	6,5	66,5	12,5
QUIN	2017	HABICHUELA	2,333333333	2,333333333	5	2,266666667
QUIN	2017	HORTALIZAS VARIAS	5	5	36,16666667	6,333333333
QUIN	2017	LECHUGA	8,5	8,5	93,5	11
QUIN	2017	LIMON	13	12	303	25
QUIN	2017	LULO	18,88888889	12,88888889	65,66666667	6,722222222
QUIN	2017	MACADAMIA	18,75	10	37	3,25
QUIN	2017	MAIZ	40,90909091	40,22727273	91,04545455	2,063181818
QUIN	2017	MARACUYA	28,75	22,75	279,75	12,0275
QUIN	2017	MORA	8	7	34,5	5,3125
QUIN	2017	PAPAYA	42,4	23,2	437,2	17,854
QUIN	2017	PEPINO COHOMBRO	4	4	48	12
QUIN	2017	PIMENTON	4,714285714	4,571428571	53	11,94285714
QUIN	2017	TOMATE	5,4	5,35	123,7	18,83
QUIN	2017	TOMATE DE ARBOL	33	27	189	7
QUIN	2017	YUCA	30,1	29,5	466,9	13,694
QUIN	2018	AGUACATE	54,75	25,75	217	8,52
QUIN	2018	AHUYAMA	6	6	61,5	13,775
QUIN	2018	ARRACACHA	1	1	2	2,01
QUIN	2018	ARVEJA	1,5	1,5	2	1,43
QUIN	2018	BANANO	57	39	465,5	12,25
QUIN	2018	CEBOLLA DE RAMA	2	2	17	8,16
QUIN	2018	CHONTADURO	3	3	24	8
QUIN	2018	CITRICOS	28	27,66666667	470,3333333	14,35666667
QUIN	2018	FRESA	1	1	8	16
QUIN	2018	FRIJOL	7,181818182	7,181818182	11	1,401818182
QUIN	2018	GRANADILLA	10	9,5	71,25	9,72
QUIN	2018	GUANABANA	1,5	1	16	8,5
QUIN	2018	GUAYABA	49,5	49	324	12
QUIN	2018	GULUPA	12	9,333333333	106,3333333	12,33333333
QUIN	2018	HABICHUELA	2	2	4	2
QUIN	2018	HORTALIZAS VARIAS	5,25	5,25	33	5,63
QUIN	2018	LECHUGA	9	9	99	11
QUIN	2018	LIMON	14	14	348	25
QUIN	2018	LULO	21,11111111	16,22222222	107,6666667	7,692222222
QUIN	2018	MACADAMIA	20,75	10	37	3,25
QUIN	2018	MAIZ	81,1	81,1	180,5	1,933
QUIN	2018	MARACUYA	30	29,75	380	13,3425
QUIN	2018	MORA	9,75	7,125	38,25	4,8425
QUIN	2018	PAPAYA	35,5	33,75	667,25	19,245
QUIN	2018	PEPINO COHOMBRO	5	5	62	12,04
QUIN	2018	PIMENTON	4,5	4,5	56,5	11,1275
QUIN	2018	PITAHAYA	1	1	1	1
QUIN	2018	TOMATE	4,7	4,7	99,2	18,68
QUIN	2018	TOMATE DE ARBOL	38	32	224	7
QUIN	2018	YUCA	23	23	339,8	13,337
QUIN	2019	AGUACATE	52,8	34,5	313,5	8,885
QUIN	2019	AHUYAMA	6,322222222	6	57,81555556	10,11555556
QUIN	2019	ARRACACHA	10	5,75	46	8
QUIN	2019	ARVEJA	1,8	1,625	3,985	2,28
QUIN	2019	BANANO	63	60,5	735,5	12,31
QUIN	2019	FRIJOL	10,01176471	8,817647059	18,11058824	1,809411765
QUIN	2019	GRANADILLA	9,275	4,875	29	7,66
QUIN	2019	GULUPA O CHOLUPA	9,625	8,55	98,25	13,49
QUIN	2019	HABICHUELA	2,333333333	1,666666667	4,266666667	2,533333333
QUIN	2019	LECHUGA	9	9	99	11
QUIN	2019	LIMON	31,3	8,483333333	173,6416667	20,25
QUIN	2019	LULO	9,367272727	7,285454545	40,08909091	4,749090909
QUIN	2019	MACADAMIA	39,75	19,25	75,625	3,75
QUIN	2019	MAIZ	51,33	46,325	137,105	2,1435
QUIN	2019	MARACUYA	33,63333333	32,3	296	9,666666667
QUIN	2019	MORA	8,214285714	6,557142857	36	5,544285714
QUIN	2019	OTRAS HORTALIZAS	4,6	4,6	38	6,4
QUIN	2019	OTROS CITRICOS	2	2	30	12
QUIN	2019	PAPAYA	54,625	40,375	654	17,5025
QUIN	2019	PEPINO COHOMBRO	2,5	2,5	36,875	14,6875
QUIN	2019	PIMENTON	2,966666667	2,966666667	35,66	19,81666667
QUIN	2019	TOMATE	11,24	8,97	163,778	18,247
QUIN	2019	TOMATE DE ARBOL	3,333333333	1,666666667	11,66666667	4,666666667
QUIN	2019	YUCA	33,26875	26,42375	386,119375	13,47625
QUIN	2020	AGUACATE	54,3	47,85	433,655	9,08
QUIN	2020	AHUYAMA	7,655555556	7,655555556	79,53333333	11,11111111
QUIN	2020	ARRACACHA	2	2	12	6
QUIN	2020	ARVEJA	0,625	0,625	0,8575	1,575
QUIN	2020	BANANO	62,5	58,5	626	10,81
QUIN	2020	CEBOLLA DE RAMA	0,65	0,6	10,75	13,75
QUIN	2020	CHONTADURO	3	0	0	0
QUIN	2020	FRIJOL	9,127142857	8,303333333	15,81095238	1,59952381
QUIN	2020	GRANADILLA	15,03333333	11,36666667	69,68333333	5,666666667
QUIN	2020	GUANABANA	1	1	2	2
QUIN	2020	GUAYABA	17,75	12	288	12
QUIN	2020	GULUPA O CHOLUPA	5,22	4,1	45,24	8,4
QUIN	2020	HABICHUELA	1,766666667	1,433333333	3,766666667	2,733333333
QUIN	2020	LECHUGA	15	15	165	11
QUIN	2020	LIMON	41,03333333	11,65	245,0833333	19,58333333
QUIN	2020	LULO	8,4675	5,4175	32,5375	5,95
QUIN	2020	MACADAMIA	4	4	15,33333333	3,833333333
QUIN	2020	MAIZ	51,865	45,65590909	153,8036364	2,073636364
QUIN	2020	MANDARINA	24,5125	24,3875	410,475	16,1225
QUIN	2020	MARACUYA	22,6	22,225	202,9	8,25
QUIN	2020	MORA	10,22857143	9,657142857	41,39285714	4,975714286
QUIN	2020	NARANJA	52,76666667	52,76666667	810,5833333	15,83333333
QUIN	2020	OTRAS HORTALIZAS	9,625	9,625	81,25	6
QUIN	2020	OTROS CITRICOS	17,53333333	16,86666667	309,3666667	14,83333333
QUIN	2020	PAPA	0,54	0,54	2,7	5
QUIN	2020	PAPAYA	52,73333333	44,06666667	553,2	15
QUIN	2020	PEPINO COHOMBRO	1,95	1,95	30,575	16,5
QUIN	2020	PIMENTON	3,706	3,706	41,366	11,2
QUIN	2020	SACHA INCHI	0,58	0,58	0,51	0,55
QUIN	2020	SORGO	0,4	0,4	1	2,5
QUIN	2020	TOMATE	7,112727273	6,649090909	143,6036364	19,04272727
QUIN	2020	TOMATE DE ARBOL	2,666666667	2,666666667	17,5	6,166666667
QUIN	2020	YUCA	64,63636364	51	781,4545455	14,72181818
QUIN	2021	AGUACATE	60,3	54,3	475,86	8,81
QUIN	2021	AHUYAMA	7,711111111	7,6	78,84444444	11,22222222
QUIN	2021	ARRACACHA	2,74	2,74	26,2875	8,975
QUIN	2021	ARVEJA	1,125	1,125	1,2225	1,25
QUIN	2021	BANANO	60,5	60,5	666	11
QUIN	2021	CEBOLLA DE RAMA	0,65	0,65	7,125	9,75
QUIN	2021	CHONTADURO	3	3	15	5
QUIN	2021	FRIJOL	4,914285714	4,374285714	7,747142857	1,652380952
QUIN	2021	GRANADILLA	7,932	4,332	22,51	3,1
QUIN	2021	GUANABANA	2,4	0,5	1	1
QUIN	2021	GUAYABA	14,15	10,65	105,65	10
QUIN	2021	GULUPA O CHOLUPA	7,875	7,625	91,5	9
QUIN	2021	HABICHUELA	1,8	1,466666667	3,866666667	2,733333333
QUIN	2021	LECHUGA	10	10	110	11
QUIN	2021	LIMON	6,1	4,363333333	86,92666667	19,66666667
QUIN	2021	LULO	7,584444444	5,326666667	23	4,182222222
QUIN	2021	MACADAMIA	3,5	3	11,5	2,875
QUIN	2021	MAIZ	30,67526316	29,93842105	101,1873684	2,475789474
QUIN	2021	MANDARINA	35,734	15,938	285,554	13,434
QUIN	2021	MARACUYA	24,725	22,1	199,0875	6,875
QUIN	2021	MORA	6,1375	5,825	27,8	4,25
QUIN	2021	NARANJA	35,24	35,24	770,38	23
QUIN	2021	OTRAS HORTALIZAS	7,7	7,7	60	5,6
QUIN	2021	PAPAYA	65,99	52,8	884,9	17,5
QUIN	2021	PEPINO COHOMBRO	3,244	2,744	41,368	17,8
QUIN	2021	PIMENTON	5,625	5,42	59,62	11
QUIN	2021	PINA	1,5	0	0	0
QUIN	2021	SACHA INCHI	0,85	0,58	0,58	1
QUIN	2021	SORGO	0,4	0,4	1,2	3
QUIN	2021	SOYA	83	81	226,8	2,8
QUIN	2021	TOMATE	7,636	7,602666667	138,3026667	18,76733333
QUIN	2021	TOMATE DE ARBOL	2,186666667	1,333333333	9	4,333333333
QUIN	2021	YUCA	34,42454545	33,09090909	585,9090909	14,27272727
QUIN	2022	AGUACATE	60,3	60,3	531,35	8,755
QUIN	2022	AHUYAMA	11,81666667	11,65	109,3366667	8,533333333
QUIN	2022	ARRACACHA	2,49	2,47	19,76	6
QUIN	2022	ARVEJA	0,6	0,6	0,62	1,086666667
QUIN	2022	BANANO	50	50	547	11
QUIN	2022	CHONTADURO	3	3	15,9	5,3
QUIN	2022	FRIJOL	4,778	4,87	8,8445	1,563
QUIN	2022	GRANADILLA	8,833333333	6,983333333	41,41833333	5,866666667
QUIN	2022	GUANABANA	2,4	2,4	10,66	4,45
QUIN	2022	GUAYABA	11,05	9,65	38,6	4
QUIN	2022	GULUPA O CHOLUPA	6,9	6,7	86,32	11,4
QUIN	2022	HABICHUELA	1,725	1,7	4,5	2,8
QUIN	2022	LECHUGA	11	11	121	11
QUIN	2022	LIMON	11,03	5,03	100,2666667	19,66666667
QUIN	2022	LULO	8,048	6,842	32,25	4,26
QUIN	2022	MACADAMIA	4,5	4,5	18	4
QUIN	2022	MAIZ	67,39619048	54,16380952	189,3719048	2,426666667
QUIN	2022	MANDARINA	19,9225	19,9225	354,8775	16,5
QUIN	2022	MARACUYA	21,635	21,385	189,635	5,625
QUIN	2022	MORA	5,485714286	4,771428571	25,71428571	4,928571429
QUIN	2022	NARANJA	35,24	35,24	759,475	22,5
QUIN	2022	OTRAS HORTALIZAS	5,333333333	5,333333333	43,66666667	5,666666667
QUIN	2022	PAPAYA	50,08	50,08	926,41	19,25
QUIN	2022	PEPINO COHOMBRO	6,556666667	6,233333333	62,83333333	11,66666667
QUIN	2022	PIMENTON	4,44	4,433333333	48,66666667	10,66666667
QUIN	2022	SACHA INCHI	0,65	0,65	0,65	1
QUIN	2022	TOMATE	5,975	5,125	152,6166667	27,25
QUIN	2022	TOMATE DE ARBOL	2,733333333	2,5	16	6,333333333
QUIN	2022	YUCA	38,1	34,83846154	632,6384615	11,69230769
QUIN	2023	AGUACATE	90,17333333	77,17333333	719,46	9,333333333
QUIN	2023	AHUYAMA	11,475	13,975	105,4	7
QUIN	2023	ARRACACHA	0,633333333	3,32	26,56	8
QUIN	2023	ARVEJA	0,5	0	0	0
QUIN	2023	BANANO	58	58	774,8333333	12,83333333
QUIN	2023	CHONTADURO	3	3	15,9	5,3
QUIN	2023	FRIJOL	4,285714286	2,961904762	5,557142857	1,70952381
QUIN	2023	GRANADILLA	8,833333333	7,433333333	44,4	5,7
QUIN	2023	GUANABANA	2,4	2,4	10,56	4,4
QUIN	2023	GUAYABA	11,05	9,65	36,92	3,9
QUIN	2023	GULUPA O CHOLUPA	9,3	8,966666667	119,2666667	15
QUIN	2023	HABICHUELA	0,5	0,5	1,3	2,6
QUIN	2023	LECHUGA	25	25	275	11
QUIN	2023	LIMON	14,7725	7,7725	130,45	17,5
QUIN	2023	LULO	10,05333333	9,013333333	49,97777778	6,888888889
QUIN	2023	MACADAMIA	7	7	28	4
QUIN	2023	MAIZ	69,23111111	51,30888889	162,7272222	2,336111111
QUIN	2023	MANDARINA	19,9225	19,9225	366,2	17
QUIN	2023	MARACUYA	4,833333333	4,38	38,92	9
QUIN	2023	MORA	8,166666667	6,083333333	37,83333333	4,833333333
QUIN	2023	NARANJA	35,24	35,24	770,41	23
QUIN	2023	OTRAS HORTALIZAS	9,666666667	9,583333333	78,41666667	5
QUIN	2023	PAPAYA	34,85	28,3	571,25	15,25
QUIN	2023	PEPINO COHOMBRO	6,4	6,4	64	10
QUIN	2023	PIMENTON	2,133333333	2,133333333	23,33333333	10,66666667
QUIN	2023	PINA	2	0	0	0
QUIN	2023	SACHA INCHI	0,625	0,625	0,44	0,7
QUIN	2023	TOMATE	6,888888889	6	212,5555556	29,84888889
QUIN	2023	TOMATE DE ARBOL	1	1	6,333333333	6,333333333
QUIN	2023	YUCA	33,47333333	32,96666667	545,64	11,8
RISA	2006	ARVEJA	8	8	11	1,4
RISA	2006	FRIJOL	26,3	25,2	27,6	1,094
RISA	2006	MAIZ	61,27272727	52	130,4545455	3,204545455
RISA	2006	PEPINO COHOMBRO	2	2	16	8
RISA	2006	PIMENTON	8	8	65	8
RISA	2006	TOMATE	12	10,66666667	406,6666667	38,33333333
RISA	2007	AGUACATE	52,57142857	25,85714286	254,4285714	9,131428571
RISA	2007	ARRACACHA	10	7	63	9
RISA	2007	ARVEJA	5,666666667	5,666666667	8,666666667	1,55
RISA	2007	BANANITO	18	17	157	9,25
RISA	2007	BANANO	78,5	57,5	837,5	15
RISA	2007	BOROJO	18	18	18	1
RISA	2007	CEBOLLA DE RAMA	22	22	550	25
RISA	2007	ESPARRAGO	37,5	37,5	119,5	3,3
RISA	2007	FRIJOL	27,42857143	25,52380952	27,9047619	1,148571429
RISA	2007	GRANADILLA	27,57142857	22,57142857	358,8571429	14,27142857
RISA	2007	GUAYABA	39,5	15,5	102	5,905
RISA	2007	LULO	39,83333333	23,33333333	277,5	10,755
RISA	2007	MAIZ	73,08695652	71,91304348	196,7826087	3,06173913
RISA	2007	MANDARINA	6	3	1	0,33
RISA	2007	MORA	50,14285714	46,42857143	346,2857143	8,277142857
RISA	2007	NARANJA	9	6	125,5	12,75
RISA	2007	PEPINO COHOMBRO	5,5	5,5	42	8
RISA	2007	PIMENTON	3	3	24	8
RISA	2007	PLATANO	184	168	508	4,9
RISA	2007	TOMATE	14,71428571	14,42857143	479,1428571	35,02857143
RISA	2007	TOMATE DE ARBOL	16,75	14,5	156,75	10,55
RISA	2007	YUCA	42,83333333	34	585,3333333	19,415
RISA	2008	AGUACATE	49,25	21,25	286,5	11,07375
RISA	2008	ARRACACHA	8	8	72	9
RISA	2008	ARVEJA	7,25	6,5	8,75	1,45
RISA	2008	BANANITO	10	10	90	9
RISA	2008	BANANO	65	60	300	5
RISA	2008	BOROJO	18	18	18	1
RISA	2008	CEBOLLA DE RAMA	26	26	650	25
RISA	2008	ESPARRAGO	30	30	117	3,9
RISA	2008	FRIJOL	27,54166667	24,04166667	29,66666667	1,229166667
RISA	2008	GRANADILLA	33	25,85714286	380,2857143	13,52
RISA	2008	GUAYABA	22	18,5	142	6,5
RISA	2008	HABICHUELA	2	2	2	1
RISA	2008	LIMA	68	56	1112	19,86
RISA	2008	LULO	34,71428571	24,57142857	221,2857143	9,448571429
RISA	2008	MAIZ	68,76923077	64,61538462	164,4230769	2,915384615
RISA	2008	MANDARINA	21	18,5	255,5	7,665
RISA	2008	MORA	46,28571429	31,42857143	236,1428571	8,07
RISA	2008	NARANJA	6	4	24	4,15
RISA	2008	PEPINO COHOMBRO	7	7	56	8
RISA	2008	PIMENTON	4	4	32	8
RISA	2008	PLATANO	193	178	495,5	2,465
RISA	2008	TOMATE	15,76923077	13,38461538	402,2307692	31,87076923
RISA	2008	TOMATE DE ARBOL	17,5	13,5	186	13,05
RISA	2008	YUCA	28,75	24,5	425,25	19,1875
RISA	2009	AGUACATE	52,81818182	23	265	10,09090909
RISA	2009	ARRACACHA	10	10	90	9
RISA	2009	ARVEJA	5,25	5,25	8,75	1,625
RISA	2009	BANANITO	6	6	100	16,6
RISA	2009	BANANO	56	56	930	16,6
RISA	2009	BOROJO	18	18	18	1
RISA	2009	CEBOLLA DE RAMA	33	33	660	20
RISA	2009	ESPARRAGO	21	21	82	3,9
RISA	2009	FRIJOL	29,73913043	26,34782609	32,91304348	1,237391304
RISA	2009	GRANADILLA	27,33333333	23,16666667	354,8333333	13,72333333
RISA	2009	GUAYABA	23	22	160	6,35
RISA	2009	LIMA	87	35	700	20
RISA	2009	LULO	38,125	23,25	312,25	11,6975
RISA	2009	MAIZ	66,76923077	59,80769231	156,4615385	3,157307692
RISA	2009	MANDARINA	19	18	210	7,2
RISA	2009	MORA	35	25,16666667	189,5	8,283333333
RISA	2009	NARANJA	6	6	30	3,875
RISA	2009	PEPINO COHOMBRO	7,5	7,5	60	8
RISA	2009	PLATANO	159	134,6666667	685	9,933333333
RISA	2009	TOMATE	12,88888889	11,77777778	350	31,43888889
RISA	2009	TOMATE DE ARBOL	23,25	17	271	14,45
RISA	2009	YUCA	24,75	19,625	324,625	18,8125
RISA	2010	AGUACATE	43,9	25,2	205,2	8,933
RISA	2010	ARRACACHA	7	9	81	9
RISA	2010	ARVEJA	3,5	3,5	6	1,7
RISA	2010	BANANITO	10	6	96	16
RISA	2010	BANANO	43	43	903	21
RISA	2010	CEBOLLA DE RAMA	24,5	24,5	539	22,5
RISA	2010	FRIJOL	35,79166667	30,41666667	40,375	1,2775
RISA	2010	GRANADILLA	22	17,33333333	209,8333333	11,89
RISA	2010	GUAYABA	24	22,5	170,5	7,35
RISA	2010	LIMA	57	37	740	20
RISA	2010	LULO	34,85714286	26	300,5714286	11,35571429
RISA	2010	MAIZ	60,72	56,24	191,2	2,876
RISA	2010	MANDARINA	18,5	18,5	205	7,25
RISA	2010	MORA	32,57142857	24,71428571	241	9,828571429
RISA	2010	NARANJA	6,5	6	28	3,6
RISA	2010	PEPINO COHOMBRO	3	3	38,75	16,375
RISA	2010	PLATANO	260,5	244,25	1993,5	12,8375
RISA	2010	TOMATE	13,1875	12,875	390,8125	30
RISA	2010	TOMATE DE ARBOL	15,66666667	11	121,3333333	11,33333333
RISA	2010	YUCA	18	12	160,4	12,7
RISA	2011	AGUACATE	58,77777778	32,22222222	235,7777778	7,403333333
RISA	2011	ARRACACHA	9	6,5	58,5	9
RISA	2011	ARVEJA	2,666666667	2,5	4	1,65
RISA	2011	BANANITO	3	3	48	16
RISA	2011	CEBOLLA DE RAMA	13,33333333	13	306,3333333	28,33333333
RISA	2011	FRESA	1	1	24	20
RISA	2011	FRIJOL	31,23076923	27,88461538	28,46153846	1,194230769
RISA	2011	GRANADILLA	12,28571429	11,85714286	147,1428571	12,92857143
RISA	2011	GUAYABA	58	58	443,5	7,35
RISA	2011	LIMA	2	1	21	16
RISA	2011	LULO	22,28571429	17,28571429	175	9,634285714
RISA	2011	MACADAMIA	8	8	4	0,5
RISA	2011	MAIZ	44,31034483	37,86206897	118,5172414	2,683103448
RISA	2011	MANDARINA	19	11,5	141	10,65
RISA	2011	MARACUYA	5	5	82	17
RISA	2011	MORA	33,9	29	256	8,07
RISA	2011	NARANJA	6,5	6,5	37,5	6
RISA	2011	PAPAYA	1	1	33	25
RISA	2011	PEPINO COHOMBRO	6,5	6,5	151,5	25
RISA	2011	PIMENTON	4	3	60	20
RISA	2011	PITAHAYA	2	2	18	8
RISA	2011	PLATANO	136,5	136,5	594	7,745
RISA	2011	TOMATE	13,42857143	13	360,4285714	29,14285714
RISA	2011	TOMATE DE ARBOL	22,33333333	12	130,6666667	11,33333333
RISA	2011	YUCA	30,28571429	26,14285714	590,5714286	13,5
RISA	2011	ZANAHORIA	1,5	1,5	30	20
RISA	2012	AGUACATE	51,11111111	35,11111111	307,5555556	8,777777778
RISA	2012	ARRACACHA	12	7	63	9
RISA	2012	ARVEJA	4,25	4	4,75	1,55
RISA	2012	BANANO	27	26	425	17,5
RISA	2012	CEBOLLA DE RAMA	17,8	15,8	199,4	10,78
RISA	2012	FRESA	1	0	0	20
RISA	2012	FRIJOL	31,65217391	28,52173913	25,30434783	1,1
RISA	2012	GRANADILLA	11,5	9	104,3333333	12,66666667
RISA	2012	GUAYABA	58	58	443,5	7,35
RISA	2012	HABICHUELA	3,25	2,75	3,75	1,8925
RISA	2012	HORTALIZAS VARIAS	1	1	3	4
RISA	2012	LIMA	6	6	74	12,33
RISA	2012	LULO	25,125	18	283,5	13,25
RISA	2012	MACADAMIA	8	8	4	0,5
RISA	2012	MAIZ	39,37037037	34,2962963	113,5185185	2,801851852
RISA	2012	MARACUYA	5	4	65	17
RISA	2012	MORA	37,33333333	35,88888889	339,7777778	9,577777778
RISA	2012	NARANJA	9	9	59	6,5
RISA	2012	PAPAYA	2	1,5	22	20
RISA	2012	PEPINO COHOMBRO	4,5	4,5	91,5	19,65
RISA	2012	PIMENTON	0,666666667	0,666666667	8	20
RISA	2012	PITAHAYA	6	6	59	9
RISA	2012	PLATANO	147,6666667	141,3333333	591,3333333	11,02333333
RISA	2012	TOMATE	9,2	8,3	229,4	28,35
RISA	2012	TOMATE DE ARBOL	18,25	13,5	153,75	11,625
RISA	2012	YUCA	28,14285714	24,71428571	517,1428571	11,02857143
RISA	2012	ZANAHORIA	1	1	9	11,5
RISA	2013	AGUACATE	66,33333333	40,11111111	433,2222222	9,708888889
RISA	2013	ARRACACHA	12	6,5	88	14,75
RISA	2013	ARVEJA	8,25	4,75	2	0,45
RISA	2013	BANANITO	14	3	48	16
RISA	2013	BANANO	48	35	760	21,5
RISA	2013	CEBOLLA DE RAMA	11	11	207,75	12,85
RISA	2013	CILANTRO	4,333333333	3,833333333	24,66666667	4,5
RISA	2013	DURAZNO	50	20	26	1,3
RISA	2013	FRESA	0	0	0	20
RISA	2013	FRIJOL	25,15384615	19	24,61538462	1,330769231
RISA	2013	GRANADILLA	16,28571429	8,571428571	107,5714286	13
RISA	2013	GUAYABA	47,5	47,5	372,5	7,5
RISA	2013	HABICHUELA	16,25	15,5	35,5	2,3
RISA	2013	HORTALIZAS VARIAS	30	30	740	25
